seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change,population,group_ratio,base_rate_gap,leakage_auc,n_total
2,prejudice_remover,0.7314884068810771,0.0507227671657202,0.0783396010464355,0.7591623036649214,0.1509908612522529,0.0544064748201439,741,596,0.1002680940865327,0.0499325236167341,0.0503355704697986,0.4979901540129171,mixed,0.1327460758665795,0.6206312548113934,mixed,62,25,17,47,11.740890688259109,10.738255033557047,0.5688073394495413,1.0972222222222223,-7.0,0.112939416604338,0.0,0.0,-7,-1.4256619144602851,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
2,adversarial_debiasing,0.7195213163799551,0.0059347516959668,0.1069735120994113,0.7591623036649214,0.1509908612522529,0.0544064748201439,741,596,0.1450561095562861,0.1417004048582996,0.0033557046979865,0.9768661609066216,levelling down,0.1613799869195553,1.267477203647416,levelling down,111,6,36,38,15.789473684210526,12.416107382550337,0.7449664429530202,3.340909090909091,-103.0,0.1428571428571428,0.0,0.0,-103,-20.9775967413442,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
0,expgrad_dp,0.7623419012647898,0.0637986587411732,0.0592265886877432,0.8161974704202366,0.2356573499961891,0.1211366493512654,2645,2257,0.1718586912550159,0.1240075614366729,0.0478511298183429,0.7215670067722202,mixed,0.1721656902045432,1.1122388059701491,levelling down,402,74,120,228,17.996219281663517,15.4186973859105,0.638095238095238,1.728476821192053,-220.0,0.168094655242758,0.0159118727050183,0.0946601941747573,-220,-14.388489208633093,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
0,expgrad_eo,0.8098735210118319,0.2002303273244424,0.075665931355108,0.8161974704202366,0.2356573499961891,0.1211366493512654,2645,2257,0.0354270226717466,0.0181474480151228,0.0172795746566238,0.512248748173681,mixed,0.0454707179961574,0.5219092331768393,mixed,88,40,35,74,4.839319470699433,4.829419583517944,0.5432098765432098,1.0789473684210529,-9.0,0.0483476132190942,0.0079559363525091,0.1645569620253164,-9,-0.5886200130804448,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
0,gridsearch_dp,0.7851897184822522,0.1079689066487541,0.0271514141178812,0.8161974704202366,0.2356573499961891,0.1211366493512654,2645,2257,0.1276884433474349,0.107750472589792,0.0199379707576428,0.8438545397300169,levelling down,0.1345224823485693,1.1436464088397789,levelling down,334,49,99,144,14.48015122873346,10.76650420912716,0.698744769874477,2.243523316062176,-240.0,0.127702978376173,0.0,0.0,-240,-15.696533682145192,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
0,prejudice_remover,0.7976336189310486,0.1143596104704289,0.0703289926231647,0.8161974704202366,0.2356573499961891,0.1211366493512654,2645,2257,0.1212977395257602,0.0650283553875236,0.0562693841382365,0.5361052534182916,mixed,0.1914656419744301,0.4701437066402379,mixed,188,16,16,143,7.712665406427221,7.044749667700487,0.56797583081571,1.2830188679245282,-45.0,0.0740514075887393,0.0,0.0,-45,-2.9431000654022235,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
0,adversarial_debiasing,0.7794777641778866,0.1095636092878027,0.0326658122946447,0.8161974704202366,0.2356573499961891,0.1211366493512654,2645,2257,0.1260937407083863,0.0964083175803402,0.029685423128046,0.7645765526403188,levelling down,0.1085335673679799,1.2893203176222048,levelling down,322,67,113,180,14.706994328922494,12.981834293309705,0.6414342629482072,1.7611336032388665,-188.0,0.1391268869849041,0.0,0.0,-188,-12.295618051013737,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
1,expgrad_dp,0.7547939616483068,0.0312250147200099,0.1232674715560931,0.8143614851081191,0.2172380319828334,0.0999391193655763,2645,2257,0.1860130172628235,0.1293005671077504,0.056712450155073,0.6951156914199057,mixed,0.2232065909216695,0.9458918545544714,levelling down,416,74,110,238,18.525519848771268,15.4186973859105,0.636085626911315,1.685897435897436,-214.0,0.1709506323949408,0.0012239902080783,0.0071599045346062,-214,-14.247669773635153,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
1,expgrad_eo,0.8035495716034272,0.1608925979498355,0.0121399121250031,0.8143614851081191,0.2172380319828334,0.0999391193655763,2645,2257,0.0563454340329979,0.0253308128544423,0.0310146211785556,0.4495628312953927,mixed,0.0883678455371331,0.425983089518185,mixed,95,28,22,92,4.650283553875236,5.050952591936198,0.5080213903743316,0.975,3.0,0.0483476132190942,0.0281517747858017,0.5822784810126582,3,0.199733688415446,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
1,gridsearch_dp,0.7427580579355365,0.0101885082578627,0.126777991255327,0.8143614851081191,0.2172380319828334,0.0999391193655763,2645,2257,0.2070495237249707,0.1383742911153119,0.0686752326096588,0.6683149452645835,mixed,0.2267171106209033,1.0106540654588572,levelling down,446,80,115,270,19.88657844990548,17.05804164820558,0.6229050279329609,1.6028571428571428,-211.0,0.1858425132598939,0.0,0.0,-211,-14.047936085219709,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
1,prejudice_remover,0.7902896776825785,0.0939849391056432,0.0908663235212726,0.8143614851081191,0.2172380319828334,0.0999391193655763,2645,2257,0.1232530928771902,0.0665406427221171,0.056712450155073,0.5398699632504839,mixed,0.1908054428868489,0.5189474774681447,mixed,191,15,27,155,7.7882797731569,8.063801506424458,0.5520231213872833,1.2823529411764707,-48.0,0.0791513667890656,0.0,0.0,-48,-3.195739014647137,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
1,adversarial_debiasing,0.7658098735210118,0.0766412078197382,0.0507127778173106,0.8143614851081191,0.2172380319828334,0.0999391193655763,2645,2257,0.1405968241630952,0.0945179584120983,0.0460788657509969,0.6722623997712461,mixed,0.1506518971828869,1.032066757636192,levelling down,329,79,100,204,15.425330812854442,13.469206911829865,0.6172607879924953,1.5159010600706713,-146.0,0.1452468380252958,0.0,0.0,-146,-9.720372836218376,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
2,expgrad_dp,0.7297021623827009,0.0036408468340043,0.1078735554827691,0.8045695634434924,0.2059370846256092,0.1263510361567715,2645,2257,0.2095779314596136,0.1391304347826087,0.0704474966770048,0.6638601393459199,mixed,0.2324454248598558,1.0103915099153034,levelling down,437,69,110,269,19.130434782608692,16.792202038103678,0.6189801699716714,1.618343195266272,-209.0,0.1805385556915544,0.0152998776009791,0.0847457627118644,-209,-13.970588235294118,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
2,expgrad_eo,0.788453692370461,0.1511689321103929,0.0605011187804896,0.8045695634434924,0.2059370846256092,0.1263510361567715,2645,2257,0.0547681525152162,0.0241965973534971,0.0305715551617191,0.4418005034362736,mixed,0.0658499173762818,0.5965059734646095,mixed,101,37,26,95,5.217391304347826,5.361098803721754,0.5153061224489796,0.9621212121212122,5.0,0.0528355773153814,0.0165238678090575,0.3127413127413127,5,0.3342245989304813,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
2,gridsearch_dp,0.7280701754385965,0.0050881399854098,0.1084161490801646,0.8045695634434924,0.2059370846256092,0.1263510361567715,2645,2257,0.2110252246110191,0.1410207939508507,0.0700044306601684,0.6682651053246979,mixed,0.2317061600132829,1.0312739929364796,levelling down,445,72,116,274,19.546313799621927,17.279574656623836,0.6189151599443672,1.6213872832369942,-215.0,0.1850265197878417,0.0,0.0,-215,-14.371657754010696,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
2,prejudice_remover,0.7868217054263565,0.0901923275036789,0.0707243214181234,0.8045695634434924,0.2059370846256092,0.1263510361567715,2645,2257,0.1157447571219302,0.0612476370510396,0.0544971200708905,0.529161221415143,mixed,0.197075357574895,0.448456400072215,mixed,171,9,23,146,6.805293005671078,7.487815684536996,0.5394321766561514,1.2516129032258063,-39.0,0.0711954304365565,0.0,0.0,-39,-2.606951871657754,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
2,adversarial_debiasing,0.7511219910240718,0.0547716702416259,0.0713142623567779,0.8045695634434924,0.2059370846256092,0.1263510361567715,2645,2257,0.1511654143839833,0.0948960302457467,0.0562693841382365,0.6277628426611941,mixed,0.1644053859595025,0.9706158174429508,levelling down,333,82,102,229,15.689981096408316,14.665485157288437,0.5925266903914591,1.3987138263665595,-124.0,0.1521827825377397,0.0,0.0,-124,-8.288770053475936,UT,1.1721845499268715,0.278628099035948,0.7747762265348803,16337
0,expgrad_dp,0.7786259541984732,0.0121307534793783,0.0934607164502855,0.7889537494387068,0.1251609206321215,0.0654321775282571,3487,3194,0.1130301671527432,0.0613708058503011,0.051659361302442,0.5429595248440864,mixed,0.1588928939785426,0.4999130050724734,mixed,259,45,66,231,8.718095784341841,9.298685034439574,0.5285714285714286,1.177536231884058,-49.0,0.0899565933243526,0.0004490345756623,0.0049916805324459,-49,-2.996941896024465,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
0,expgrad_eo,0.7894027840143691,0.0890663038795676,0.0103820430210427,0.7889537494387068,0.1251609206321215,0.0654321775282571,3487,3194,0.0360946167525538,0.019501003728133,0.0165936130244208,0.54027457506536,mixed,0.0550501345072144,0.3736117281208351,mixed,93,25,19,72,3.3839977057642674,2.8490920475892296,0.5636363636363636,1.154639175257732,-15.0,0.0312827421044753,0.0188594521778176,0.6028708133971293,-15,-0.9174311926605504,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
0,gridsearch_dp,0.77413560844185,0.0007295188372089,0.1080491669059087,0.7889537494387068,0.1251609206321215,0.0654321775282571,3487,3194,0.1258904394693305,0.0645253799827932,0.0613650594865372,0.5125518685516459,mixed,0.1734813444341658,0.4987557767508001,mixed,274,49,72,268,9.262976770863206,10.644959298685034,0.5055350553505535,1.0914826498422714,-29.0,0.099236641221374,0.0,0.0,-29,-1.7737003058103975,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
0,prejudice_remover,0.78700793294417,0.0619933884493419,0.0417504013950471,0.7889537494387068,0.1251609206321215,0.0654321775282571,3487,3194,0.0631675321827796,0.0315457413249211,0.0316217908578584,0.4993980330534575,mixed,0.1071825789233043,0.370548203408662,mixed,140,30,46,147,4.875250932033266,6.04257983719474,0.4878048780487805,1.0508474576271187,-9.0,0.0543331836551414,0.0,0.0,-9,-0.5504587155963303,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
0,adversarial_debiasing,0.7846130818739709,0.04421306152075,0.0583676246982891,0.7889537494387068,0.1251609206321215,0.0654321775282571,3487,3194,0.0809478591113715,0.049326068253513,0.0316217908578584,0.6093560570347898,mixed,0.1237998022265463,0.5155887657820148,mixed,208,36,64,165,6.997418984800689,7.169693174702568,0.5576407506702413,1.3532338308457712,-71.0,0.07079778476276,0.0,0.0,-71,-4.342507645259939,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
1,expgrad_dp,0.7705433318365514,0.0233125488553153,0.0658098125225894,0.7858105074090705,0.1386395555618606,0.1188214403436579,3487,3194,0.1153270067065452,0.0602236879839403,0.0551033187226049,0.522199350384444,mixed,0.1608589322360096,0.5246656927744687,mixed,261,51,71,247,8.947519357613995,9.956167814652474,0.5137795275590551,1.1140939597315436,-34.0,0.0942972608890884,0.0122736117347702,0.1301587301587301,-34,-2.0214030915576693,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
1,expgrad_eo,0.7831162999550966,0.1079937486745204,0.0652705562112561,0.7858105074090705,0.1386395555618606,0.1188214403436579,3487,3194,0.0306458068873402,0.0140521938629193,0.0165936130244208,0.4585356135205682,mixed,0.0535508841324018,0.3840716398943667,mixed,70,21,15,68,2.6096931459707484,2.598622417031935,0.5072463768115942,0.9550561797752808,4.0,0.0260440053884149,0.0131716808860948,0.5057471264367817,4,0.2378121284185493,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
1,gridsearch_dp,0.7681484807663523,0.0136620696355135,0.0741530231325469,0.7858105074090705,0.1386395555618606,0.1188214403436579,3487,3194,0.124977485926347,0.064238600516203,0.060738885410144,0.5140013822494458,mixed,0.1717396620838517,0.5285915946407787,mixed,283,59,80,274,9.807857757384571,11.0832811521603,0.5080789946140036,1.09009009009009,-30.0,0.1041760215536596,0.0,0.0,-30,-1.78359096313912,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
1,prejudice_remover,0.7789253105822481,0.0792527715879663,0.034046806384042,0.7858105074090705,0.1386395555618606,0.1188214403436579,3487,3194,0.0593867839738942,0.028391167192429,0.0309956167814652,0.4780721448884896,mixed,0.0847746339596159,0.4517609873570132,mixed,124,25,49,148,4.273014052193863,6.167814652473387,0.4558823529411764,1.0,0.0,0.0517886543930549,0.0,0.0,0,0.0,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
1,adversarial_debiasing,0.7792246669660231,0.0651242588313081,0.0260723902602971,0.7858105074090705,0.1386395555618606,0.1188214403436579,3487,3194,0.0735152967305524,0.0450243762546601,0.0284909204758923,0.612449085524106,mixed,0.1185120205854518,0.5445777295279792,mixed,195,38,78,169,6.681961571551477,7.73324984345648,0.5357142857142857,1.318840579710145,-66.0,0.0718455321059721,0.0,0.0,-66,-3.923900118906064,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
2,expgrad_dp,0.7762311031282743,0.0206184919063364,0.0905791784958583,0.7928453824277802,0.1280972227285207,0.0623167139834338,3487,3194,0.1074787308221843,0.0536277602523659,0.0538509705698184,0.4989616070279906,mixed,0.1528958924792922,0.519520981403953,mixed,230,43,79,251,7.829079437912245,10.331872260488415,0.4781704781704782,1.0510204081632653,-15.0,0.0902559497081275,0.0073342314024846,0.0812603648424543,-15,-0.8665511265164645,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
2,expgrad_eo,0.7908995659332435,0.0904608745355097,0.0022366053745213,0.7928453824277802,0.1280972227285207,0.0623167139834338,3487,3194,0.0376363481930109,0.0163464295956409,0.02128991859737,0.4343256022558647,mixed,0.0603379161483088,0.3291157085962009,mixed,84,27,24,92,3.1832520791511327,3.631809643080776,0.4772727272727273,0.907563025210084,11.0,0.0339769495584493,0.0173626702589432,0.5110132158590308,11,0.635470826112074,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
2,gridsearch_dp,0.7712917227959887,0.0015002498770367,0.111712228991887,0.7928453824277802,0.1280972227285207,0.0623167139834338,3487,3194,0.1295974726055575,0.0616575853168913,0.0679398872886662,0.475762251201859,mixed,0.1740289429753209,0.5175628860688344,mixed,264,49,93,310,8.976197304273015,12.617407639323732,0.4599303135888501,0.9944289693593314,2.0,0.1071695853914084,0.0,0.0,2,0.1155401502021952,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
2,prejudice_remover,0.7871576111360574,0.070452215483613,0.0283921868852807,0.7928453824277802,0.1280972227285207,0.0623167139834338,3487,3194,0.0576450072449077,0.0200745626613134,0.0375704445835942,0.3482446029718702,mixed,0.0907089008687146,0.2892895239658192,mixed,123,53,53,173,5.047318611987381,7.075767063243582,0.4155405405405405,0.7787610619469026,50.0,0.0601706331387516,0.0,0.0,50,2.8885037550548818,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
2,adversarial_debiasing,0.7868582547522825,0.0586231461018374,0.0461046072708326,0.7928453824277802,0.1280972227285207,0.0623167139834338,3487,3194,0.0694740766266833,0.0412962431889876,0.0281778334376956,0.5944122641728895,mixed,0.1084213212542665,0.5298478919650477,mixed,181,37,90,180,6.2517923716661885,8.453350031308704,0.5013850415512465,1.2488479262672811,-54.0,0.0730429576410717,0.0,0.0,-54,-3.119584055459272,AL,1.0916776253992109,0.19568066070706883,0.8075322797495088,22268
0,expgrad_dp,0.7804136253041363,0.0189062233525874,0.0509510301910856,0.7950121654501217,0.0967096238404899,0.0255257394593576,3436,3140,0.0778034004879025,0.0462747380675203,0.0315286624203821,0.5947649817017383,mixed,0.07600985113354,0.8160962767957873,levelling down,206,47,50,149,7.363213038416764,6.337579617834395,0.5802816901408451,1.3061224489795915,-60.0,0.0687347931873479,0.03573600973236,0.5199115044247787,-60,-2.605297438124186,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
0,expgrad_eo,0.7931873479318735,0.0892583584823116,0.0226202256085493,0.7950121654501217,0.0967096238404899,0.0255257394593576,3436,3140,0.0074512653581783,0.0020372526193248,0.0054140127388535,0.2734102895810535,mixed,0.0024385953339051,0.5590622182146103,mixed,14,7,4,21,0.6111757857974389,0.7961783439490446,0.4,0.6428571428571429,10.0,0.0069951338199513,0.007147201946472,1.0,10,0.4342162396873643,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
0,gridsearch_dp,0.7825425790754258,0.0223378539703254,0.0627504013017569,0.7950121654501217,0.0967096238404899,0.0255257394593576,3436,3140,0.0743717698701645,0.0488940628637951,0.0254777070063694,0.6574277168494517,mixed,0.0878092222442114,0.7918263090676881,levelling down,207,39,54,134,7.159487776484284,5.987261146496815,0.6070381231671554,1.5086705202312138,-88.0,0.0659975669099756,0.0,0.0,-88,-3.821102909248806,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
0,prejudice_remover,0.7895377128953771,0.0502498832148179,0.0224553070783033,0.7950121654501217,0.0967096238404899,0.0255257394593576,3436,3140,0.0464597406256719,0.0206635622817229,0.025796178343949,0.4447627559570361,mixed,0.0475141280207578,0.5021288411699374,mixed,106,35,27,108,4.10360884749709,4.2993630573248405,0.4953271028037383,0.93006993006993,10.0,0.041970802919708,0.0,0.0,10,0.4342162396873643,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
0,adversarial_debiasing,0.7895377128953771,0.0609348005012494,0.0192778767288959,0.7950121654501217,0.0967096238404899,0.0255257394593576,3436,3140,0.0357748233392405,0.0259022118742723,0.0098726114649681,0.7240346550044561,mixed,0.0443366976713504,0.8302335961910423,levelling down,126,37,40,71,4.743888242142026,3.535031847133758,0.6395939086294417,1.537037037037037,-58.0,0.0416666666666666,0.0,0.0,-58,-2.518454190186713,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
1,expgrad_dp,0.7822384428223844,0.0212953145043488,0.0550981814983397,0.7957725060827251,0.1069292541319709,0.0494931503837103,3436,3140,0.0856339396276221,0.0544237485448195,0.0312101910828025,0.635539469297809,mixed,0.1045913318820501,0.7429832860296436,mixed,227,40,56,154,7.770663562281723,6.687898089171974,0.5958005249343832,1.458762886597938,-89.0,0.0725364963503649,0.0193126520681265,0.2662473794549266,-89,-3.739495798319328,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
1,expgrad_eo,0.7939476885644768,0.0988136108495287,0.0431470853398421,0.7957725060827251,0.1069292541319709,0.0494931503837103,3436,3140,0.0081156432824421,0.0017462165308498,0.0063694267515923,0.2151667428049343,levelling up,0.0063460650438682,0.3222453222453184,mixed,11,5,3,23,0.4656577415599534,0.8280254777070064,0.3235294117647059,0.5,14.0,0.0063868613138686,0.010492700729927,1.0,14,0.5882352941176471,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
1,gridsearch_dp,0.7746350364963503,0.008187938871299,0.0761241946478439,0.7957725060827251,0.1069292541319709,0.0494931503837103,3436,3140,0.0987413152606719,0.0640279394644935,0.0347133757961783,0.6484412253924627,mixed,0.1256173450315543,0.8031228665954806,levelling down,272,52,73,182,9.429569266589056,8.121019108280255,0.5991189427312775,1.4743589743589745,-111.0,0.0880474452554744,0.0,0.0,-111,-4.663865546218488,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
1,prejudice_remover,0.7898418491484185,0.0553787918109489,0.0234536139147261,0.7957725060827251,0.1069292541319709,0.0494931503837103,3436,3140,0.051550462321022,0.0308498253783469,0.0207006369426751,0.5984393541659175,mixed,0.0729467642984365,0.6167480557062757,mixed,142,36,36,101,5.180442374854482,4.3630573248407645,0.5843621399176955,1.2992700729927007,-41.0,0.0479014598540145,0.0,0.0,-41,-1.7226890756302522,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
1,adversarial_debiasing,0.7934914841849149,0.0712200529426158,0.0056731974404644,0.7957725060827251,0.1069292541319709,0.0494931503837103,3436,3140,0.0357092011893551,0.0299767171129219,0.0057324840764331,0.8394675913909279,levelling down,0.0551663478241748,0.76610331632653,levelling down,137,34,56,74,4.976717112922002,4.140127388535032,0.6492890995260664,1.787037037037037,-85.0,0.045772506082725,0.0,0.0,-85,-3.571428571428572,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
2,expgrad_dp,0.7804136253041363,0.0297950512742561,0.0647184290960265,0.7945559610705596,0.0966714369397092,0.0278341441667107,3436,3140,0.066876385665453,0.0439464493597205,0.0229299363057324,0.6571295521196564,mixed,0.0849770213514523,0.8101953680941908,levelling down,191,40,53,125,6.722933643771828,5.6687898089171975,0.6044303797468354,1.4787878787878788,-79.0,0.0621958637469586,0.0127737226277372,0.2053789731051344,-79,-3.393470790378007,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
2,expgrad_eo,0.7947080291970803,0.0872377894604153,0.0196433865181811,0.7945559610705596,0.0966714369397092,0.0278341441667107,3436,3140,0.0094336474792938,0.0046565774155995,0.0047770700636942,0.4936136765572813,mixed,0.0122985245288828,0.3879849812265337,mixed,17,1,0,15,0.5238649592549476,0.4777070063694267,0.53125,1.0625,-1.0,0.0050182481751824,0.0006082725060827,0.1212121212121212,-1,-0.0429553264604811,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
2,gridsearch_dp,0.7784367396593674,0.0258744058785582,0.0649009389361655,0.7945559610705596,0.0966714369397092,0.0278341441667107,3436,3140,0.0707970310611509,0.0462747380675203,0.0245222929936305,0.653625404539218,mixed,0.0851595311915913,0.8484817186531705,levelling down,200,41,57,134,7.013969732246799,6.082802547770701,0.5988023952095808,1.4685714285714286,-82.0,0.0656934306569343,0.0,0.0,-82,-3.52233676975945,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
2,prejudice_remover,0.7852798053527981,0.0570093353996277,0.0386327154385732,0.7945559610705596,0.0966714369397092,0.0278341441667107,3436,3140,0.0396621015400814,0.0218277066356228,0.0178343949044585,0.5503416558389966,mixed,0.058891307693999,0.6713464267045036,mixed,130,55,38,94,5.3841676367869615,4.203821656050955,0.5803571428571429,1.12751677852349,-19.0,0.0482055961070559,0.0,0.0,-19,-0.8161512027491409,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
2,adversarial_debiasing,0.7863442822384428,0.0624997219400428,0.0257009037535457,0.7945559610705596,0.0966714369397092,0.0278341441667107,3436,3140,0.0341717149996663,0.029394644935972,0.0047770700636942,0.8602039709232939,levelling down,0.0459594960089715,1.023396009760299,levelling down,134,33,51,66,4.860302677532014,3.726114649681529,0.67,1.8686868686868687,-86.0,0.0431873479318734,0.0,0.0,-86,-3.694158075601375,OR,1.0947056574923548,0.1309124289034208,0.7604324711414481,21919
